,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
37,1848.0,2053.0,0.32536374603785395,,0.5704066497139159,0.5704066497139159,0.5,593.3799543698563,364.55843747083964,0.0,
38,2790.0,1847.0,1.8656390200214292,0.950492525061501,1.3658839701897922,1.3658839701897922,6.5,593.918024957839,364.16132673343475,0.0,
39,2053.0,1803.0,31.38910074136227,1.1793529991504912,5.602597677984942,5.602597677984942,1.5,596.0735308132776,363.4257902242945,0.0,
40,1803.0,2040.0,22.443029057962974,3.1269713151563048,4.737407419460878,4.737407419460878,2.5,596.4965376630898,363.32769702919813,0.0,
41,3521.0,4130.0,9.121710104771834,0.705565478005045,3.0202168969747576,3.0202168969747576,8.5,598.363816903543,361.19068231785127,0.0,
42,3578.0,4233.0,1.012053214168954,0.5556726530758511,1.0060085557135954,1.0060085557135954,8.5,286.43880301916016,435.36763386763386,0.0,
43,2353.0,1826.0,0.2743947651120244,2.828341660079754,0.5238270374007287,0.5238270374007287,3.5,285.2568496489505,437.0078525955837,0.0,
44,2567.0,2037.0,217.15610465327399,0.5817842005219261,14.73621744727167,14.73621744727167,1.5,287.9119170740157,431.22478108868273,0.0,
45,2461.0,3068.0,0.32628150422254043,0.8941667816478244,0.571210560321271,0.571210560321271,5.5,285.8654271806289,435.71225964245764,0.0,
46,2242.0,2567.0,1.249338805503645,,1.1177382544691064,1.1177382544691064,0.5,284.46565834310934,438.2678900620077,0.0,
47,1826.0,2461.0,0.9665870469282862,0.1683835403785372,0.9831515889873169,0.9831515889873169,4.5,285.4466174531451,436.28115287639787,0.0,
48,3068.0,2286.0,0.18732810381329582,1.7298836594478852,0.432814167759439,0.432814167759439,6.5,286.1762134701256,435.82285669161917,0.0,
49,2286.0,3578.0,0.04961099047114165,2.2334794531808577,0.22273524748261478,0.22273524748261478,7.5,286.2921032891271,435.9499358666025,0.0,
50,4233.0,4354.0,0.7399717666666845,1.3693204669919619,0.8602161162560746,0.8602161162560746,9.5,286.9428886191112,434.8475450001588,0.0,
51,2037.0,2353.0,195.25921869557874,3.10613237047513,13.973518479451721,13.973518479451721,2.5,288.31295557799535,431.00269924895383,0.0,
52,868.0,611.0,0.3845642762926985,3.0986083713012254,0.6201324667300515,0.6201324667300515,6.5,300.90594706342324,138.45338191030135,0.0,
53,3338.0,3773.0,0.9065451469292641,0.3779983734386272,0.952126644375245,0.952126644375245,8.5,301.6079396466955,135.3894938787011,0.0,
54,3773.0,3856.0,18.33444191333024,0.39963242832273205,4.281873645185042,4.281873645185042,9.5,302.07340042116584,132.84559627546628,0.0,
55,353.0,520.0,0.8967948109760288,,0.9469925084054407,0.9469925084054407,0.5,301.72323331450974,138.14259617831792,0.0,
56,336.0,482.0,11.726593107003357,2.9916313615101866,3.4244113518973385,3.4244113518973385,2.5,300.8193499022659,135.67514075680498,0.0,
57,407.0,868.0,0.0454403770951431,2.218207737791335,0.21316748601778626,0.21316748601778626,5.5,300.8477070668662,138.25825559632395,0.0,
58,611.0,3338.0,8.836514117909017,2.7431112687957326,2.97262747715031,2.97262747715031,7.5,301.18195444930393,137.2788211416974,0.0,
59,520.0,336.0,15.989567990189048,1.0483877259520626,3.998695786151911,3.998695786151911,1.5,300.7841648292258,136.07269941429368,0.0,
60,290.0,407.0,1.216454146352548,0.09281019827415929,1.1029298011897892,1.1029298011897892,4.5,301.22620275653765,137.93995571648804,0.0,
61,482.0,290.0,0.5301713837785063,1.3633946990348613,0.7281286862763383,0.7281286862763383,3.5,301.7883272054263,137.21851148920547,0.0,
62,2613.0,3007.0,0.4534646939215377,1.1083374142954379,0.6733978719312511,0.6733978719312511,4.5,398.71568730236885,587.1080151109231,0.0,
63,4465.0,4530.0,0.4778995731130349,0.17487102088973117,0.691302808552833,0.691302808552833,9.5,401.3022507210548,581.5221065695223,0.0,
64,3186.0,3144.0,112.4833823027428,3.0095440242032274,10.605818323106558,10.605818323106558,2.5,394.1990956506797,586.0815865005513,0.0,
65,3007.0,3267.0,0.3872745222535571,0.5328143300236324,0.6223138454618835,0.6223138454618835,5.5,399.0661595955252,586.5904813486702,0.0,
66,3080.0,3186.0,118.65466593444019,2.598300955906419,10.892872253654689,10.892872253654689,1.5,394.03099245275877,586.7853052017961,0.0,
67,3051.0,3684.0,1.2301995585482322,0.2765882361949795,1.1091436149337164,1.1091436149337164,7.5,399.1456359805318,584.5770091405508,0.0,
68,3684.0,4465.0,8.557770849771408,0.5731632135120042,2.925366788929451,2.925366788929451,8.5,400.1229700854701,582.8873723884141,0.0,
69,2935.0,3080.0,1.498850513357696,,1.2242755054960857,1.2242755054960857,0.5,398.50304008055014,588.8664914440014,0.0,
70,3144.0,2613.0,0.6122377010127911,2.7072421699989873,0.782456197504238,0.782456197504238,3.5,398.87551708770116,587.7066963650861,0.0,
71,3267.0,3051.0,1.639796493243318,1.0430785905798599,1.2805453889821001,1.2805453889821001,6.5,399.1957348890145,585.7594441008491,0.0,
72,1096.0,2075.0,1.66826345159168,0.0804233774400637,1.2916127328234575,1.2916127328234575,5.5,142.56939581874562,276.3116874327835,0.0,
73,1046.0,1096.0,2.1155611955294846,0.6793545146936377,1.454496887425162,1.454496887425162,4.5,141.56422072551106,277.245425322419,0.0,
74,2075.0,1217.0,0.9283063348477704,0.40524731521254787,0.9634865514618096,0.9634865514618096,6.5,143.19957840394108,275.4040306243544,0.0,
75,1546.0,1357.0,56.781965684078685,1.6874057634838537,7.535380924948565,7.535380924948565,1.5,142.5546857771095,281.36137742316214,0.0,
76,1175.0,1546.0,2.284525244991408,,1.511464602626012,1.511464602626012,0.5,139.49163830360885,279.18840538217387,0.0,
77,3448.0,3971.0,1.9171183271442185,2.8751218293421297,1.3846004214733645,1.3846004214733645,8.5,143.71473298782144,272.96601158061236,0.0,
78,3971.0,4082.0,0.14090976374582576,1.3523248978244908,0.37537949297454404,0.37537949297454404,9.5,143.18843801471826,273.50808665264185,0.0,
79,1357.0,1258.0,60.15532502430781,2.9932894112038397,7.75598639918275,7.75598639918275,2.5,142.9266546250417,280.920275167403,0.0,
80,1217.0,3448.0,7.171312465627043,0.11517925645951599,2.67793063122013,2.67793063122013,7.5,143.71893744644387,273.6614181662382,0.0,
81,1258.0,1046.0,0.0839999674882812,2.1436614651454557,0.2898274788357398,0.2898274788357398,3.5,140.86821448940134,277.7244297543747,0.0,
82,2060.0,1516.0,0.6590399077764186,2.346638332756457,0.8118127294988781,0.8118127294988781,3.5,471.53308973427875,365.1998654989202,0.0,
83,1884.0,3528.0,0.5500346185078606,0.5751349196273675,0.7416431881355485,0.7416431881355485,7.5,471.865800775008,369.3700603227868,0.0,
84,1838.0,2822.0,2.461479018813411,1.2841163098795692,1.5689101372651688,1.5689101372651688,5.5,472.1031642230896,367.2336932125113,0.0,
85,1839.0,2058.0,5.541753551133517,,2.354092935959309,2.354092935959309,0.5,471.62014885699097,362.1090894143806,0.0,
86,4148.0,4266.0,0.5886851285412537,1.8574838628907617,0.7672581889698237,0.7672581889698237,9.5,471.6607074732781,371.07102816218367,0.0,
87,2822.0,1884.0,1.2159799575509675,0.6427365767352075,1.1027148124292916,1.1027148124292916,6.5,471.8857038849304,368.4844915688535,0.0,
88,3528.0,4148.0,2.000772812251279,0.040350566260656785,1.4144867663754508,1.4144867663754508,8.5,471.5049193556586,370.3857186064007,0.0,
89,2058.0,1813.0,116.1322085748823,1.7171523622596903,10.776465495461965,10.776465495461965,1.5,467.29554122054213,365.25017858056844,0.0,
90,1813.0,2060.0,94.47635708597905,2.997963630602946,9.71989491126211,9.71989491126211,2.5,467.04117637185857,366.11831766944044,0.0,
91,1516.0,1838.0,2.1468579832439545,1.3595532453506372,1.4652160193104478,1.4652160193104478,4.5,471.8843466010433,366.0381945548174,0.0,
92,2237.0,2571.0,2.7094679996663347,,1.646046171790553,1.646046171790553,0.5,508.5837366528647,432.9785257795985,0.0,
93,2276.0,3577.0,2.1839003935739285,2.739548780869559,1.4778025556798609,1.4778025556798609,7.5,509.8037141538695,433.81020608307216,0.0,
94,2086.0,2346.0,40.97982119933414,3.115853914069084,6.4015483439035386,6.4015483439035386,2.5,508.245308382183,436.96612037415116,0.0,
95,4237.0,4356.0,1.2674960641448842,0.7970550939655723,1.1258312769437897,1.1258312769437897,9.5,512.1675399219098,434.8855700513588,0.0,
96,2571.0,2086.0,45.59976712008475,1.0665125467633512,6.752759963162081,6.752759963162081,1.5,508.3680480450241,436.8146890341454,0.0,
97,1816.0,2449.0,0.3755905072254575,3.0503049536761937,0.6128543931681142,0.6128543931681142,4.5,509.1321049555893,434.4342191153529,0.0,
98,3065.0,2276.0,1.0290322047647,2.653455764318006,1.0144122459654654,1.0144122459654654,6.5,509.6154350569867,433.5309205245003,0.0,
99,3577.0,4237.0,2.0273168478843306,0.10712341356255661,1.4238387717309606,1.4238387717309606,8.5,511.18989359993407,434.2313431157705,0.0,
100,2449.0,3065.0,1.48468484879111,1.204090866130384,1.2184764457268389,1.2184764457268389,5.5,509.60017542289523,433.8179000340491,0.0,
101,2346.0,1816.0,0.8592651588578346,2.655258797510243,0.9269655650874171,0.9269655650874171,3.5,509.06335041019724,434.28888503573194,0.0,
102,1228.0,3451.0,0.14809949114026,0.521135825739347,0.38483696696167324,0.38483696696167324,7.5,328.55955989721997,269.0446047525695,0.0,
103,1314.0,1262.0,155.85517302313943,3.1279066362694485,12.484196931446549,12.484196931446549,2.5,338.24331267212995,268.51241868292675,0.0,
104,1549.0,1314.0,167.09921200471874,1.2720706450051948,12.926686041082561,12.926686041082561,1.5,338.0484636590888,268.64857949921594,0.0,
105,2090.0,1228.0,0.6091051508370267,0.696102357721733,0.7804518888676141,0.7804518888676141,6.5,329.01554166679347,269.37870096450297,0.0,
106,1181.0,1549.0,0.4923590969910605,,0.7016830459623922,0.7016830459623922,0.5,331.5932642615046,269.8987874276316,0.0,
107,3451.0,3980.0,1.3364263493039918,0.7884382411315188,1.1560390777581837,1.1560390777581837,8.5,328.09715805984024,268.48413329608076,0.0,
108,1062.0,1106.0,1.3497573312508955,0.9229365201644674,1.1617905711662906,1.1617905711662906,4.5,330.91018977110525,270.0351645127173,0.0,
109,1262.0,1062.0,0.6710577315009377,0.234321019582846,0.8191811347320797,0.8191811347320797,3.5,331.7971832118944,270.110118221129,0.0,
110,1106.0,2090.0,1.230504653938034,0.3534522744865485,1.1092811428749856,1.1092811428749856,5.5,329.83817475626074,269.7183170621489,0.0,
111,3980.0,4088.0,1.2085469009588392,0.8338186879930279,1.0993393020168247,1.0993393020168247,9.5,327.99925273581425,267.45763103393,0.0,
112,617.0,3343.0,4.226245002840248,2.4604842104801086,2.0557833063920543,2.0557833063920543,7.5,323.80703088163557,134.8605115369616,0.0,
113,3343.0,3783.0,0.4011911671498913,0.36652883832791633,0.6333965323159666,0.6333965323159666,8.5,324.4481257531211,133.6970366436109,0.0,
114,3783.0,3884.0,0.09336404848454301,1.740813685482762,0.3055553116614781,0.3055553116614781,9.5,324.659204435249,133.44661428225785,0.0,
115,365.0,875.0,2.8553531040369307,0.6251718547124779,1.689779010414359,1.689779010414359,5.5,324.0903422039512,134.77197009395456,0.0,
116,296.0,365.0,2.562613282194015,2.5086766531359697,1.6008164423799547,1.6008164423799547,4.5,324.2349076002811,133.21302987689785,0.0,
117,517.0,296.0,0.2897018568824397,2.3000075982807386,0.5382395905936683,0.5382395905936683,3.5,324.2575864259873,132.6087132473222,0.0,
118,281.0,517.0,116.16093026630054,3.117151990482903,10.77779802493536,10.77779802493536,2.5,324.3530781663238,127.39613453815261,0.0,
119,528.0,281.0,135.66211084444976,2.252440386926648,11.647407902381103,11.647407902381103,1.5,324.21952711494623,127.83198455675891,0.0,
120,875.0,617.0,0.3059420113511266,0.8739576396091683,0.5531202503535073,0.5531202503535073,6.5,323.50002932380676,135.6332379851429,0.0,
121,357.0,528.0,0.3696996651322012,,0.6080293291710533,0.6080293291710533,0.5,323.9594836295282,133.4630822320495,0.0,
122,1552.0,1337.0,149.08188445281831,0.1826001274414025,12.209909272915107,12.209909272915107,1.5,408.9347914496851,274.7649623426219,0.0,
123,1092.0,2097.0,3.575876444381862,1.8998920986832604,1.8909987954469623,1.8909987954469623,5.5,402.89700083296907,276.75369280511904,0.0,
124,1252.0,1054.0,0.5368262402873856,1.9646500444260617,0.7326842705336218,0.7326842705336218,3.5,402.6809179493003,276.237803879348,0.0,
125,1337.0,1252.0,159.4989150770327,3.0902017096598633,12.629287987730452,12.629287987730452,2.5,408.6265095198919,274.5397451812893,0.0,
126,3453.0,3989.0,1.5569565189880834,0.9454035512173857,1.2477806373670348,1.2477806373670348,8.5,403.6434588161203,279.13396503194747,0.0,
127,1054.0,1092.0,0.03492269723027262,1.1616118793871282,0.18687615479314804,0.18687615479314804,4.5,402.7910511726301,275.84025422183316,0.0,
128,1240.0,3453.0,0.6646539762919106,1.5976381200221528,0.8152631331612576,0.8152631331612576,7.5,403.0829032140267,278.3998377597279,0.0,
129,3989.0,4096.0,0.47342128963845487,2.0127880171076855,0.6880561675026646,0.6880561675026646,9.5,404.0763738437157,279.50350818958924,0.0,
130,1186.0,1552.0,0.05072288315867514,,0.225217413089386,0.225217413089386,0.5,403.1801853786727,277.11437594984807,0.0,
131,2097.0,1240.0,0.36637879483701496,0.3851744080790268,0.605292321805766,0.605292321805766,6.5,402.80680759128165,277.9816184972285,0.0,
132,3072.0,3704.0,8.72165517467019,2.8406188158589463,2.9532448551839026,2.9532448551839026,7.5,528.113369229774,595.1185687734339,0.0,
133,3091.0,3192.0,20.5186721323593,1.1656320425169757,4.529754091819919,4.529754091819919,1.5,528.4545469033908,596.2390788083635,0.0,
134,3271.0,3072.0,0.0008183910425737457,1.7511588636498068,0.02860753471681448,0.02860753471681448,6.5,528.6967114358456,593.7769329769824,0.0,
135,3192.0,3150.0,21.488490411331806,3.068982646271335,4.635567970737977,4.635567970737977,2.5,528.3186319753627,596.1295773033297,0.0,
136,2625.0,3018.0,0.24051503898622656,2.0864486922309915,0.49042332630720836,0.49042332630720836,4.5,529.2141826407591,594.3086675772774,0.0,
137,3704.0,4487.0,0.20110671623890036,0.7638046595365907,0.44844923485150506,0.44844923485150506,8.5,527.3136110099373,596.5570809978286,0.0,
138,2954.0,3091.0,0.4567126934655215,,0.6758052185841136,0.6758052185841136,0.5,529.6884474178457,594.1594975658929,0.0,
139,4487.0,4538.0,1.2536860962959868,1.186179943551169,1.1196812476307652,1.1196812476307652,9.5,526.713407978652,596.244585924464,0.0,
140,3018.0,3271.0,0.7824198930298734,2.3142992980484625,0.8845450203521997,0.8845450203521997,5.5,529.0681212801608,594.0127181447212,0.0,
141,3150.0,2625.0,0.20316464835481804,3.029485471798698,0.4507378931871804,0.4507378931871804,3.5,529.0290911907018,594.1598040898702,0.0,
142,2418.0,2373.0,102.15291155428122,3.113719411038124,10.107072353272297,10.107072353272297,2.5,473.8436080117406,454.97382709680835,0.0,
143,2250.0,2580.0,1.0124189441379892,,1.0061903120871265,1.0061903120871265,0.5,467.8712473586162,453.7951969222959,0.0,
144,2305.0,3581.0,0.06526054873577541,2.159080325124246,0.25546144275756255,0.25546144275756255,7.5,468.43477856578755,454.9655288964316,0.0,
145,2475.0,3079.0,0.7119911125984336,0.3054788280377594,0.8437956580822359,0.8437956580822359,5.5,468.24908800222966,454.16199579309716,0.0,
146,4246.0,4367.0,1.4686362980808834,1.7021914367848199,1.21187305361613,1.21187305361613,9.5,468.3039888308334,456.0028547445995,0.0,
147,2070.0,2475.0,0.7269156379982136,2.6295104390364203,0.8525934775719397,0.8525934775719397,4.5,469.0871870380636,454.18124884515885,0.0,
148,2580.0,2418.0,120.97265219823464,1.3555887993193954,10.998756847854882,10.998756847854882,1.5,473.41041524692196,454.7929694243787,0.0,
149,3079.0,2305.0,1.275221741983442,2.4478497461164883,1.1292571637954936,1.1292571637954936,6.5,468.19772517129365,454.5195669313086,0.0,
150,2373.0,2070.0,0.7845014385325122,2.4376274988909894,0.8857208581333693,0.8857208581333693,3.5,469.1550059349381,454.39126929900266,0.0,
151,3581.0,4246.0,0.823503503617256,0.827168905757009,0.9074709381667581,0.9074709381667581,8.5,468.0400361841331,455.34610405671145,0.0,
152,0.0,4.0,0.43456818131138697,2.079400995367602,0.65921785572858,0.65921785572858,5.5,477.89864231593526,42.9960455898598,0.0,
153,21.0,22.0,146.97016845588726,2.769136731572693,12.12312535841675,12.12312535841675,1.5,483.3848512271102,47.41253193928328,0.0,
154,3686.0,3735.0,0.595344229319074,2.3942202790461904,0.7715855294904603,0.7715855294904603,9.5,477.51234257183097,43.397199469180435,0.0,
155,22.0,9.0,118.29364859429487,3.0858742273554594,10.876288364800507,10.876288364800507,2.5,483.6019664914675,48.07873174887736,0.0,
156,3.0,0.0,1.2910270755162776,0.8727802359865118,1.1362337239830007,1.1362337239830007,4.5,478.2911107747481,43.30425810232936,0.0,
157,3284.0,3686.0,1.3261079564363423,3.0932556578942023,1.1515676082785335,1.1515676082785335,8.5,477.6363550439901,43.024205451537824,0.0,
158,4.0,2.0,0.2530752060846193,2.8014958566864987,0.503065806912594,0.503065806912594,6.5,477.8766044595858,42.87313226322918,0.0,
159,2.0,3284.0,0.2932258353371098,3.038093739298567,0.5415033105504617,0.5415033105504617,7.5,477.9079175629047,42.88398212565257,0.0,
160,9.0,3.0,1.6557694020236302,0.17049196985600795,1.2867670348682507,1.2867670348682507,3.5,479.24643768763326,43.84636924703602,0.0,
161,29.0,21.0,4.838792278552778,,2.199725500727938,2.199725500727938,0.5,479.61783695186153,44.04470167225446,0.0,
162,3785.0,3883.0,0.14631448305622738,0.10056117060217358,0.3825107620136032,0.3825107620136032,9.5,417.15097051104465,144.9667263553741,0.0,
163,878.0,606.0,0.14764846028672868,0.0878487277422755,0.3842505176141324,0.3842505176141324,6.5,417.77802995823447,146.41338508499462,0.0,
164,3345.0,3785.0,1.0754668831371426,1.4776942363597758,1.0370471942670414,1.0370471942670414,8.5,417.6775053362801,145.44164240548173,0.0,
165,531.0,313.0,0.27184099148659435,0.16297561642295993,0.5213837276772209,0.5213837276772209,3.5,418.11236815989855,148.2850230507866,0.0,
166,363.0,533.0,0.11599295149954045,,0.3405773796063685,0.3405773796063685,0.5,417.8794479654698,148.77367715356223,0.0,
167,606.0,3345.0,0.30600914953305797,1.0275861049997181,0.5531809374274008,0.5531809374274008,7.5,417.8817005347801,146.01639446025325,0.0,
168,377.0,531.0,157.85515451343218,3.1021666740155744,12.564042124787395,12.564042124787395,2.5,424.62056411549804,148.92304793185673,0.0,
169,533.0,377.0,165.07552220996706,0.23475014536442634,12.848171940395531,12.848171940395531,1.5,424.45790041289206,149.16062927528193,0.0,
170,313.0,412.0,1.8673821860309272,1.6949708190015018,1.3665219303146683,1.3665219303146683,4.5,417.8967725235179,147.61853835770054,0.0,
171,412.0,878.0,0.1271782818864172,0.33724713245922566,0.35662064141944616,0.35662064141944616,5.5,417.8935382324662,146.76497596248038,0.0,
172,3152.0,2631.0,0.9916377186077971,1.8866078058820024,0.9958100815957815,0.9958100815957815,3.5,229.3124623288494,585.9370867345599,0.0,
173,3692.0,4475.0,2.2474412513308866,0.1640920543330804,1.499146841150288,1.499146841150288,8.5,233.6795382501851,583.4259236486855,0.0,
174,3095.0,3184.0,44.71834792128197,0.8137087600880512,6.687177874206874,6.687177874206874,1.5,231.30707451637684,587.7478495937798,0.0,
175,2963.0,3095.0,0.9976375156308199,,0.9988180593235286,0.9988180593235286,0.5,227.6026741026741,587.7377675294342,0.0,
176,3184.0,3152.0,34.49539950662293,2.941457662031339,5.8732784291759,5.8732784291759,2.5,231.82906151466182,587.2138892790633,0.0,
177,3075.0,3692.0,2.5603217674150507,1.0522014854422346,1.6001005491577867,1.6001005491577867,7.5,232.41018482033962,584.3056759545924,0.0,
178,3022.0,3272.0,1.9060375276852881,0.860707759873852,1.3805931796460853,1.3805931796460853,5.5,231.03187868514715,584.8445008187081,0.0,
179,2631.0,3022.0,1.099770163572004,0.1708021892283362,1.0486992722282227,1.0486992722282227,4.5,229.9720628848861,585.1609850991088,0.0,
180,4475.0,4534.0,1.584458141744403,0.4918935985719899,1.2587526134012208,1.2587526134012208,9.5,234.49545430294324,582.3657732727456,0.0,
181,3272.0,3075.0,0.0361484562907148,1.6564223787829135,0.19012747379249217,0.19012747379249217,6.5,231.71933193633686,584.8029037569227,0.0,
182,23.0,35.0,2.654854575390187,1.175860064093788,1.6293724483340777,1.6293724483340777,4.5,445.60602551111685,45.37422665716918,0.0,
183,12.0,3286.0,0.8923090303923988,1.5415983143790966,0.9446211041430309,0.9446211041430309,7.5,443.175912043978,47.039855072463766,0.0,
184,3286.0,3691.0,0.6646350118831407,1.6564290110552329,0.815251502226853,0.815251502226853,8.5,442.62659348136367,47.27341959071897,0.0,
185,35.0,8.0,1.1801420202418016,0.896752891797148,1.0863434172681314,1.0863434172681314,5.5,444.5941822848256,46.0723050927517,0.0,
186,28.0,13.0,42.824698313891,2.9779331129118414,6.544058244995303,6.544058244995303,2.5,450.0014991152231,45.8698958475273,0.0,
187,8.0,12.0,1.3864826642879213,1.1356874838761357,1.1774899847930433,1.1774899847930433,6.5,443.836083239493,46.652417568668085,0.0,
188,24.0,28.0,50.15391279605085,2.952779924308213,7.081942727532527,7.081942727532527,1.5,449.9632171685631,45.25304798899838,0.0,
189,19.0,24.0,0.0806691158763246,,0.2840230903928844,0.2840230903928844,0.5,446.94020482080475,43.69349740020448,0.0,
190,13.0,23.0,0.6796069499436722,0.08532663799317985,0.8243827690725178,0.8243827690725178,3.5,446.47796817398546,44.7982629822127,0.0,
191,3691.0,3743.0,0.024201395042236465,0.9720882567264277,0.15556797563199332,0.15556797563199332,9.5,442.4481718498855,47.69307795150273,0.0,
192,2296.0,3580.0,0.6268983860730444,0.11846944070454328,0.791769149483007,0.791769149483007,7.5,240.5193790033373,439.8860580109965,0.0,
193,2246.0,2584.0,0.2527277207408086,,0.50272032059666,0.50272032059666,0.5,239.67815245979256,442.8838841195451,0.0,
194,2065.0,2465.0,0.6501046020742735,0.45327411896583886,0.8062906436727847,0.8062906436727847,4.5,240.04428685451728,441.5831542176991,0.0,
