TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,5.037033359817989,541.0296737995857,32.6889521037501,0.0,0.003082925103144188,0.0037409873823427233,0.0018859979495246312,0.0036217899775652096,0.0010382812545886998,2231.25,5.551240372720556,5.037033359817989,0.907370789521304,0.00279735618487499,0.9073707895213041,0.001292177610566533
1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,5.178422407717334,1012.9671526697141,841.1341991619851,0.0,0.0034693591979048765,0.006839889820358917,0.0008943282958342371,0.002673859477521475,0.003051563585168202,1248.5,6.247069326217816,5.441400200681571,0.8289362799264025,0.002875877707239716,0.8289362799264024,0.0019282721284584958
2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,3.801380982968956,795.9922418461025,25.20365818354713,0.0,0.0022270205714456596,0.0025754590151189894,0.0018586324989007068,0.002246970200317282,0.00035882942236875804,701.75,4.010063849582318,3.801380982968956,0.9479602134925862,0.0021111268963600084,0.9479602134925861,0.0011073312191094613
3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,7.015562983767872,1071.535992042288,433.3303086780632,0.0,0.004022592909756239,0.004999396066213734,0.0025622048358262435,0.004506177827228742,0.001288551920829963,1434.0,7.243244456663631,7.015562983767872,0.9685663690825321,0.0038961482088997394,0.9685663690825324,0.0005587802695140357
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,3.615673528499448,1219.9513599399527,840.1482804781797,0.0,0.002999363485058739,0.004198025410276255,0.0013959524690770001,0.0034041125758229617,0.001444219360694943,1089.0,5.400775923404965,4.388957768978292,0.669472975694188,0.002007992797530764,0.6694729756941881,0.0030410031982197267
5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,2.599390632460329,216.85033329244135,435.5951295359372,0.0,0.003026000139659764,0.0036996844905186053,0.0019702431153257862,0.003408072813134901,0.0009258652782233148,1165.0,5.448738967419437,2.599390632460329,0.4770627934285903,0.0014435920795413915,0.47706279342859037,0.0019217252751681175
6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,2.979777916255087,809.89458083883,26.98659992748584,0.0,0.0017126524581290996,0.002448380523666081,0.0009363578352317829,0.0017532190154894351,0.0007568271842151765,684.0,3.083871697145379,2.979777916255087,0.9662457484899103,0.0016548431563080369,0.9662457484899104,0.0005223770130308675
7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,6.186302949621807,924.8189293388315,844.6186975904167,0.0,0.003450025669228324,0.0052756248188193956,0.0022650492883984855,0.002809402900467091,0.0016042722353091345,1080.0,6.212256587878189,6.186302949621807,0.9958221882999772,0.003435612111622043,0.9958221882999773,0.0002966941245193225
8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,3.222762443060756,750.1038500468811,439.6394726023882,0.0,0.001994003313675262,0.0024760628845809096,0.0017099728037227489,0.0017959742527221274,0.0004196845657559985,1131.75,3.5904834946925988,3.222762443060756,0.8975845308367515,0.001789786528792138,0.8975845308367516,0.0008320374089397226
9.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,6.853984759749373,835.9707128528931,35.15058035444331,0.0,0.00385034358396462,0.005972473964363261,0.002713176601947436,0.0028653801855831637,0.0018393937849944064,1275.75,6.933085312501117,6.853984759749373,0.9885908582995342,0.003806414468419689,0.9885908582995343,0.0005892982986560626
10.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,4.358555858591691,220.28239937837293,845.8556935754938,0.0,0.0024737202285478052,0.003821807196611931,0.0014414122013445667,0.0021579412876869177,0.001221211422314702,848.0,4.454281289391363,4.358555858591691,0.9785093431284506,0.0024205583559198736,0.9785093431284506,0.0008851237992237005
11.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,4.44939554966585,115.93411196246298,434.74570825226374,0.0,0.0025625632864166793,0.003331973487123903,0.0016977300610746945,0.0026579863110514404,0.000821289875207955,1331.0,4.6142557140618345,4.44939554966585,0.9642715587058651,0.002471006894475436,0.9642715587058652,0.0005618989693522689
12.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,5.607078342323761,851.1767552927595,26.856471636923853,0.0,0.003201054532973971,0.004108111307948329,0.0025117529055803684,0.0029832993853932148,0.0008201542631884168,936.5,5.763949030290197,5.607078342323761,0.9727841646166433,0.0031139351597514035,0.9727841646166433,0.0006386736222592354
13.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,4.907481296518287,323.16050506236684,841.4169721338516,0.0,0.0027809096936882776,0.005352099142472939,0.0010052832264881024,0.0019853467121037915,0.0022799983541913955,745.25,5.007419138644677,4.907481296518287,0.9800420457406649,0.0027254084252223056,0.980042045740665,0.00045173923278072703
14.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,6.581615717042965,1222.5056205451672,23.351060525276594,0.0,0.0053018718385524286,0.010767443867658953,0.0010608703117373048,0.004077301336261027,0.004967803562485238,599.5,9.54676614464152,6.581615717042965,0.6894078704061629,0.0036551521733828372,0.6894078704061629,0.0027610441470219205
15.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,3.483482863567446,820.8842587402503,27.98007560702286,0.0,0.002892801956227046,0.0037793165493767,0.0022620253633424824,0.002637063955961956,0.0007903129629387152,730.0,5.20889689902451,3.483482863567446,0.6687563472833972,0.001934579669660665,0.6687563472833972,0.003319744978814548
16.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,3.5694650833334856,1273.9832735791308,437.0822132834312,0.0,0.0020716955134018836,0.0039094924640123525,0.000479082827219862,0.001826511248973436,0.0017282980245583183,1461.0,3.7303792305079226,3.5694650833334856,0.956863863636586,0.0019823305732323067,0.9568638636365858,0.001239496282995227
17.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,1800.6406860351562,0.0,1800.6406860351562,4.852098206256084,455.94216965602556,842.5248478830055,0.0,0.0029292926413575916,0.004266359743534777,0.0009767787459688704,0.003544739434569127,0.0017289930165684442,924.25,5.274603511331868,4.852098206256084,0.9198981868176288,0.002694650989443071,0.9198981868176288,0.0014842175324733375
