,Frame,T,X,Y,Z,Radius,Visibility,Manual spot color,Ellipse center x0,Ellipse center y0,Ellipse short axis,Ellipse long axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index,Quality,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Spot ID,TRACK_ID,Velocity_X,Velocity_Y
33,0.0,0.0,622.136036036036,182.7327927927928,0.0,21.015588668414924,1.0,,0.3282654238629649,-0.6892906731341063,14.09890248867228,34.749132709114434,1.4275461534546445,2.4646693412507474,1387.5000000000005,169.40156300766768,0.6075863796103685,0.9044980443285531,4.547795391012648,1386.0,189.30691642651297,187.0,154.0,286.0,262758.0,14.775299776695162,0.008648527797809166,0.21971641422077628,1059.0,185.0,1.1714248544574275,-14.79055452564478
34,0.0,0.0,214.13145539906102,216.60915492957747,0.0,11.64474179680661,1.0,,0.25677494083499086,-1.1476173721025804,11.117473847654646,14.867910026942544,1.0670369611070587,1.3373460761573184,426.0,93.56180454685776,0.6115363601707645,0.8562814070351757,4.533084242172219,425.0,202.1229314420804,196.0,162.0,296.0,85498.0,23.86909439454434,-0.037240993748184584,-0.6551086189998822,2084.0,43.0,-0.04394146372101204,0.5916997712772059
35,0.0,0.0,501.76081493448214,458.2635971997846,0.0,17.191588912071207,1.0,,-0.06647418306722452,0.03522470408186923,15.637855938976115,19.565134956912445,0.7982908355289683,1.2511392247928246,928.5,112.88616467519012,0.9156095967031523,0.9861922464152948,3.7046720092102183,926.0,197.80579399141632,196.0,165.0,260.0,184355.0,16.271720960638657,0.022837087160905666,0.5428373963552288,3108.0,388.0,-7.178563852231093,-3.089271525458912
36,0.0,0.0,293.52480803307736,52.73922031896043,0.0,16.4149114726391,1.0,,-0.8137840205205205,0.29975997498417656,14.851561513723095,21.458667221981905,2.168162831493861,1.444876163503328,846.4999999999999,118.3497716080425,0.7594548818563479,0.9735480161012073,4.067747088847283,844.0,186.75531914893617,186.0,155.0,246.0,157995.0,12.476930241097719,0.004917031901910795,0.14647653166184468,37.0,432.0,-0.2949772577920271,-0.1746787998734547
37,0.0,0.0,221.4228149829739,164.98808172531216,0.0,11.84126280697966,1.0,,-0.10979682088414841,-0.1251124336433173,11.86280639820387,13.245278515237741,-0.19931874799379032,1.116538369642717,440.5,82.58242820309115,0.8116718418087381,0.9473118279569893,3.9347277850130498,444.0,196.3469387755102,194.0,166.0,246.0,86589.0,15.652179514756147,-0.004436426331904237,-0.11180045897437349,1062.0,356.0,-0.5714192522678161,-0.4942393607801421
38,0.0,0.0,497.56511350059736,210.92831541218638,0.0,13.327299669871433,1.0,,-0.19937973988827068,-1.250726276532183,10.546844057529789,20.080411753558433,1.0974467363368194,1.9039261075660137,558.0,98.18737777945957,0.7273320736740483,0.9481733220050977,4.156603149269016,553.0,199.1726618705036,196.0,170.0,255.0,110740.0,17.403086837117055,-0.021227261240710952,-0.496415731722959,2086.0,40.0,0.9129758946699553,1.5845388092567987
39,0.0,0.0,560.2980751434388,464.2714232833611,0.0,16.930388433479706,1.0,,-0.1142077211103691,-0.2525114048695702,16.429924291275242,17.871580852005515,1.1576086060528545,1.087745782340326,900.4999999999999,114.98447071629502,0.855884576555033,0.9579787234042552,3.8317514629256673,899.0,193.8645948945616,192.0,161.0,319.0,174672.0,16.30151596826151,0.006555850674894964,0.15491436076081222,3110.0,433.0,-1.052977104223146,-0.38464896579097285
40,0.0,0.0,347.05059523809524,460.06808035714283,0.0,11.941642642883693,1.0,,0.04597534999279891,-0.2359517775956414,9.032351169679393,16.56513133489124,-1.44698621809554,1.8339777787314737,447.99999999999994,84.70463561512432,0.7846455588431763,0.9718004338394791,4.001917870213636,451.0,187.01339285714286,186.0,156.0,234.0,83782.0,11.657866893156818,0.0012468480239649403,0.0399536050456371,3112.0,392.0,0.722664835164835,-1.3537946428571104
41,0.0,0.0,350.6442424242424,52.17903030303031,0.0,14.793175681757994,1.0,,0.3900085628516223,0.05982599245443075,12.115299753964505,19.447299679502233,2.9784607226590882,1.6051851852149566,687.5,102.98518492241841,0.814578719601271,0.9635599159074982,3.9277008428026075,692.0,181.15597667638485,180.0,148.0,233.0,124273.0,11.652280281560312,-0.034166587446205585,-1.0999453753911408,41.0,289.0,0.37516563010018444,-0.6285693617396788
42,0.0,0.0,196.44811440141734,169.8368767400658,0.0,14.47781268189453,1.0,,0.1313239601319286,1.0418259709998388,12.535500396814585,18.465295106773368,1.1587275230909115,1.4730401278169647,658.4999999999998,103.31193904155265,0.7752907772616788,0.9171309192200554,4.025989363452478,657.0,191.79817905918057,189.0,159.0,257.0,126395.0,17.133933244052816,-0.024323458778855098,-0.5581319356645744,1066.0,193.0,-2.675350662949654,-6.750033579215426
43,0.0,0.0,362.301751094434,468.6296643735668,0.0,15.952703658124557,1.0,,0.756411918004977,-1.4464133521269176,11.07181341315652,24.374108320690112,1.9020553458202536,2.2014558420688894,799.4999999999999,121.51513088525373,0.6804051843819439,0.8968031407739762,4.297551848146235,801.0,187.6025,185.0,140.0,261.0,150082.0,14.479954423275135,-0.005374059363673142,-0.14000517861573902,3114.0,176.0,1.5220060367803399,-1.415931692230231
44,0.0,0.0,286.38092979127134,218.81325110689437,0.0,18.316621414379764,1.0,,0.12639668675842644,-0.7552686033480484,17.791925133699024,20.226643881767835,1.8133619768879299,1.1368440306359708,1053.9999999999998,125.28031188140594,0.8438880230008053,0.9629968021927818,3.8588910797497564,1051.0,194.89383886255925,195.0,161.0,230.0,205613.0,11.922429150264632,0.013061887449721366,0.4215346853474401,2091.0,3.0,0.19182275738484122,0.21810508711243415
45,0.0,0.0,439.3563042368556,464.5086778968862,0.0,14.417224270920368,1.0,,-7.875297427924262,-3.4804942384896296,16.610548240005393,23.122022263163327,0.3596073623092526,1.3920083749840046,653.0,103.75101135324697,0.7623218494630805,0.9775449101796407,4.060090818321588,658.0,196.31950844854072,194.0,162.0,260.0,127804.0,16.218770808148065,-0.00782856037051634,-0.19101641965889893,3115.0,153.0,0.095468812789818,0.6386979896386151
46,0.0,0.0,314.62732980184427,61.60986855012753,0.0,16.443973008769206,1.0,,-1.7693785890971783,-0.2867997443431932,15.076728938991776,21.375014271981772,-0.825551574472371,1.4177487940836575,849.5000000000001,119.89244491331708,0.7426592829024562,0.9324917672886938,4.113486961459658,857.0,193.67567567567568,192.0,161.0,248.0,164818.0,14.305181557598862,0.019293604295839737,0.5125376451411391,45.0,157.0,0.5482915431849733,-0.16761708813922382
47,0.0,0.0,606.4605226577703,217.32930219627468,0.0,13.814006542896326,1.0,,-0.13329309743729706,-0.16179341171722061,11.777353932323651,16.75025987198153,2.5366916279055607,1.422243058010632,599.5,95.92994903008547,0.8186355946064074,0.9646017699115044,3.917956591737195,595.0,197.63893510815308,195.0,160.0,280.0,118781.0,16.144382352099512,0.0117564427132323,0.2844991804795031,2094.0,434.0,1.241309732420973,0.11626503627721263
48,0.0,0.0,591.0038302887449,470.08102533883323,0.0,16.434291540159144,1.0,,-0.1823004308211378,0.06407829789207752,13.349662192768402,21.032859252527313,1.360430327656374,1.5755349422939666,848.5,117.94773518319346,0.7664476528830018,0.9375690607734807,4.049148296462713,850.0,185.8417945690673,183.0,156.0,249.0,157408.0,13.041794992786496,-0.009693210490958384,-0.2789548420214855,3118.0,16.0,-0.3171717820129061,0.4324385534556541
49,0.0,0.0,349.4505831798649,165.67771639042357,0.0,13.146949007195486,1.0,,-0.6358463255039747,0.5123210335548983,11.433110045374452,16.444369449804302,2.699521662520441,1.438311131839169,543.0000000000001,92.64883505650845,0.7949316115677325,0.960212201591512,3.975942071282655,538.0,192.53492647058823,189.0,163.0,263.0,104739.0,15.912938571832054,-0.022527360789320963,-0.557692543203072,1071.0,174.0,0.8218326676179686,0.36473222441111375
50,0.0,0.0,220.60503208375548,465.24772036474167,0.0,12.533392550770152,1.0,,-0.6140384091744766,0.9330904452802459,10.342237995292916,16.66488261050844,2.0350825142663123,1.6113420149578033,493.50000000000006,89.92578728588644,0.7668819635937438,0.9463087248322146,4.04800155053875,492.0,193.251012145749,190.0,159.0,258.0,95466.0,16.568799002744903,-0.009939901292339499,-0.23419696196676462,3119.0,390.0,-0.49119822904572175,-1.743896937560578
51,0.0,0.0,286.0446589446589,465.6343629343629,0.0,14.356380160193742,1.0,,0.36622941861069064,-0.13986990252754322,13.929563603308369,17.856603958280846,1.284459585508552,1.2819212767038717,647.5,107.19021803350725,0.7081729403902886,0.9011830201809325,4.212454936265878,653.0,188.81578947368422,186.0,150.0,245.0,121975.0,15.10855186486396,-0.026281759971386653,-0.6746314819565108,3121.0,162.0,0.6973235626297196,-1.0111850917973015
52,0.0,0.0,526.7196752626552,65.07640878701051,0.0,18.255696394123916,1.0,,0.6649972910391118,0.8353197822218028,12.669839632371717,28.112807151763132,1.056977899852275,2.2188763210494233,1047.0000000000002,145.68212328297275,0.6199319514174645,0.8967880085653107,4.502284365981738,1046.0,184.59865900383141,183.0,157.0,225.0,192721.0,11.388074624177444,0.012246999593270528,0.3922396009554579,51.0,149.0,1.0265575573481556,2.0970470831666717
53,0.0,0.0,144.20968332418084,474.6654768442248,0.0,17.024134379472617,1.0,,-0.6395762560003612,0.20713247807365595,14.778859900489435,21.916284311045818,1.6079315316239429,1.4829482421928915,910.5000000000001,123.56021954842737,0.7494324114627169,0.9169184290030212,4.0948565874898915,915.0,175.31215772179627,173.0,151.0,225.0,160060.0,12.004660783899729,0.0047072552009235795,0.13684229322299268,3123.0,273.0,0.09027928565276966,-2.6210760216412154
54,0.0,0.0,140.53654485049833,174.94767441860466,0.0,13.842779759955803,1.0,,-0.7589387956696362,-0.479452754438052,12.645762427440314,16.53015877144451,0.772327868665526,1.3071698022394727,602.0000000000002,100.00118318094478,0.7564776098806587,0.9176829268292687,4.075743952551353,607.0,181.77520661157024,179.0,156.0,266.0,109974.0,15.940152355540302,-0.015747771988979916,-0.36490926151718095,1076.0,360.0,0.36008976488628264,-0.7000782647585027
55,0.0,0.0,77.32074869043056,227.05742941101317,0.0,20.3773218683603,1.0,,0.2990895655765361,0.29607710998557574,17.189741457374268,23.973268913223297,-0.9855835127474505,1.3946264970110385,1304.5000000000002,153.68122379867538,0.6940844695071683,0.9344555873925503,4.254992202322272,1302.0,167.02068965517242,166.0,143.0,221.0,217962.0,10.943260012814285,-0.0010846957841793182,-0.033146130458656164,2100.0,54.0,1.3573846429027725,-2.070362744346511
56,0.0,0.0,234.50767706785535,62.210747894997525,0.0,14.636343580337646,1.0,,0.005756315432339029,-0.07684839841504205,14.519146316480084,15.491648421789346,-0.6281177768583253,1.066980667052402,672.9999999999997,97.57318603123298,0.8883087827078955,0.9711399711399709,3.761169918581478,673.0,182.78306092124814,180.0,154.0,237.0,123013.0,12.547666668791628,0.00453900207283335,0.13164262880560224,54.0,139.0,-0.7535641850408581,0.004767164481087605
57,0.0,0.0,384.94095143047235,473.14654025282766,0.0,17.85907349097814,1.0,,0.030423884188092543,-0.31095523369571726,14.859069266650312,23.86715472358677,-1.0187675149143989,1.6062348384871048,1001.9999999999997,129.16260522950745,0.754751514419719,0.9260628465804065,4.080401846780678,994.0,191.789,189.0,155.0,261.0,191789.0,15.50615748404227,-0.002630678319662691,-0.06524710397372299,3126.0,21.0,1.7593575293628874,-1.4141337989999556
58,0.0,0.0,77.62946754194019,464.3245805981036,0.0,12.060995729457511,1.0,,0.0782435174953962,-0.10428267371618298,10.893096200852018,13.804714152872064,-0.597171518210703,1.267290208250645,457.0,80.17474490288835,0.893410167206186,0.9785867237687368,3.750416379580522,454.0,172.2866520787746,169.0,146.0,228.0,78735.0,14.007317055432297,0.020764909248055134,0.5004157542870619,3127.0,394.0,0.8063349271956071,-0.03092980445279636
59,0.0,0.0,306.95094454600854,477.41834247410117,0.0,16.160855844100595,1.0,,0.7590670681507276,-0.41819131408561033,13.929651935070305,20.69112818257615,1.6595597955398955,1.4854016653842341,820.5000000000002,112.04774177350433,0.8212629545602704,0.9762046400951817,3.9116844663728965,819.0,196.9014598540146,195.0,163.0,263.0,161853.0,15.733894700486937,0.015477035054645287,0.3814699675026047,3129.0,395.0,1.1276797926157656,-1.3936863894450653
60,0.0,0.0,456.6409115426105,178.13160733549083,0.0,19.83509564693766,1.0,,-0.24711598279864294,-0.14225070122370698,13.6902051429955,29.514955695855576,0.6031831492780446,2.155917708140166,1236.0000000000002,154.26673121639072,0.652655166379978,0.9449541284403672,4.38796385908462,1233.0,204.6976556184317,200.0,165.0,320.0,253211.0,21.929183670195645,0.015793867583033798,0.290270770197493,1082.0,230.0,0.5027288082666246,0.9476141557372557
