,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
302,302.0,302.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.920263132749995,446.5682133332623,140.823666206912,0.0,2.3802258554678204,10.29703992716825,0.25157126740542834,0.48062429549701635,4.113485063642998,765.4545454545455,23.802258554678204,10.531652649209542,0.03866284918449986,0.09202631327499951,0.038662849184499866,1.7074762694953516
303,303.0,303.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,4.549288710155105,174.4000594232668,149.30849403202413,0.0,2.8461131472721855,10.864354442779632,0.29131655927234024,0.9931369383848505,4.144337602227101,653.6363636363636,28.461131472721853,9.941242422845939,0.15984215928011516,0.4549288710155105,0.15984215928011514,1.5384183254555415
304,304.0,304.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,1.4540031829843958,354.7952944436154,145.21441339079357,0.0,0.5481882674056231,0.885552431055894,0.10543355012977686,0.49355492451013866,0.26166191494642904,533.3,5.039127956780385,1.4540031829843958,0.28854261996422725,0.14540031829843958,0.26523792453013767,1.1630222043272362
305,305.0,305.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,5.907574830513167,210.89789107998354,147.70713473456803,0.0,1.133282422142127,6.548289159923992,0.13408588284118736,0.3742748179956621,2.0553548622771687,533.7,10.333627682120328,5.907574830513167,0.571684505407012,0.5907574830513167,0.521280019445346,1.7321493638128458
306,306.0,306.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,12.670552198485442,581.899253250921,153.6159405146397,0.0,4.398581521578653,11.936485099834886,0.6575314151555951,2.4865741103932257,4.261256498623773,895.8181818181819,43.98581521578654,15.355311049884424,0.2880599606106191,1.2670552198485443,0.28805996061061917,1.6840285630799638
307,307.0,307.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.912748604867679,548.6170168042335,151.59513968412327,0.0,4.302176751320015,13.918671584982423,0.7366611232687302,2.174663286789145,5.1095826948413015,770.4545454545455,43.02176751320016,12.972798601333245,0.13743620838110612,0.5912748604867679,0.13743620838110615,2.1554117143374003
308,308.0,308.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,3.440827680811165,384.40432633288265,152.69581948742297,0.0,0.519787690375106,1.0015135251960632,0.07521323010190917,0.541294398343591,0.2860961039679281,766.1,4.753302443477864,3.440827680811165,0.7238814953869427,0.3440827680811165,0.6619679043049449,1.2282443646139534
309,309.0,309.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,2.382286826587865,334.4954715389504,150.62828179171615,0.0,1.0671363658851611,2.0352132164005616,0.18275732773797768,1.215997403027145,0.6325766219153204,352.75,7.469954561196127,2.4893592144568264,0.318915839055171,0.3403266895125521,0.318915839055171,0.6957265607891635
310,310.0,310.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,12.967469270184083,623.171002471909,168.76275908792175,0.0,5.300551084049264,8.455029401849746,0.9981174682058843,5.2707962767858065,2.8441725197735748,1296.1,47.70495975644337,12.967469270184083,0.27182643767837167,1.4408299189093425,0.27182643767837167,1.7302381825120428
311,311.0,311.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,3.5248146727467216,252.7607780257696,160.28903262216608,0.0,0.7628229536907919,2.319094180261606,0.15997540510505923,0.5509264212315543,0.6535408998397437,521.7,7.919873134095033,4.334092742263754,0.4450594868208689,0.35248146727467217,0.4620750667887604,1.133762681248504
