,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
37,37.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,344.4412361966605,303.0126710954132,0.0,2.064056582732679,9.869583154530876,0.6548204577832274,1.047101498353388,2.7962144772930166,1165.090909090909,20.64056582732679,9.869583154530876,0.0,0.0,0.0,0.8126504627693812
38,38.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,17.039900572085397,240.65161734695863,549.2310668709936,0.0,1.9907898652513922,3.3311260763125885,0.9292006855739008,2.0263031362512693,0.8052272045865185,741.5,17.917108787262528,17.039900572085397,0.9510407496213481,1.8933222857872662,0.9510407496213479,0.4330684607239099
39,39.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,557.8697986059032,31.49117567449362,0.0,2.3941564740885104,10.057328046286166,0.40187010250911726,2.103620208561203,2.8472059983915763,708.5454545454545,23.94156474088511,10.057328046286166,0.0,0.0,0.0,1.0897065351617483
40,40.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,439.28835894866916,306.8496480820388,0.0,1.9370554464710195,8.224979239299007,0.3040448581215126,1.0513682785805898,2.4740511412351225,1049.4545454545455,19.370554464710196,8.224979239299007,0.0,0.0,0.0,1.260601264080992
41,41.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,17.83565162589015,275.9358240433606,557.7429177607635,0.0,2.0944692139587566,3.9008825293365477,0.8984423323948272,1.9277293142609098,0.9609861349994812,1465.8,18.85022292562881,17.83565162589015,0.9461772253971996,1.98173906954335,0.9461772253971997,0.15093753194438167
42,42.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,601.5989057357775,304.43395581113174,0.0,1.4629259800167258,4.149554443020528,0.26186893908953157,1.335181790716179,1.043876453702665,931.0909090909091,14.629259800167254,4.463814676915451,0.0,0.0,0.0,1.3595266366572265
43,43.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,507.9731875504325,566.1185590607956,0.0,1.399690469576118,5.4587379279198505,0.37399814544511156,0.9631165389911024,1.4846809294194392,710.3636363636364,13.996904695761183,6.29139883973471,0.0,0.0,0.0,0.8607844891731014
44,44.0,44.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,627.1982483240347,559.0970071274797,0.0,3.0288304651335496,10.457680892998901,1.1002676681974912,1.9582611730506372,2.836682139234446,1039.7272727272727,30.288304651335498,10.457680892998901,0.0,0.0,0.0,0.889680414670881
45,45.0,45.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,682.5953891124243,306.486639728444,0.0,1.9994680649551362,9.410133027952641,0.40015360777738973,1.1942402974286237,2.7102270779281246,760.3636363636364,19.994680649551366,9.410133027952641,0.0,0.0,0.0,0.9107564351120927
46,46.0,46.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,357.59001487604223,559.5594929402006,0.0,1.7843940837982672,6.058412977431727,0.2609589408499151,1.4517822287156161,1.612219826898819,954.4545454545455,17.84394083798267,6.058412977431727,0.0,0.0,0.0,1.1854772023403528
